Title	Price	City	Location	Microlocation	Street	Type	Area	Rooms	Poster	Heating	Furnished	Floor	FloorTotal	PaymentType	Additional	Other	Description	PostingId	PostingDate
Green Residence, 2.0, garažno mesto ID#14110	800 €	Beograd	Opština Palilula	Hala Pionir	Dragoslava Srejovića	stan	51 m2	2.0	Agencija	CG	namešteno	3	8	mesečno	['Nije poslednji sprat', 'Depozit', 'Dozvoljeni kućni ljubimci']	['Terasa', 'Lift', 'Garaža']	"Namešten, 2.0, 51m2, III/VIII, terasa, lift, depozit. LUKSUZ U CENTRU GRADA - u ekskluzivnom novoizgrađenom kompleksu Green Residence, izdaje se odličan i veoma svetao dvosoban stan, kompletno namešten i opremljen novim nameštajem, sa garažnim mestom. Nalazi se na trećem spratu reprezentatitvne zgrade sa video interfonom, liftom i centralnim grejanjem. Komforna dnevna soba sa trpezarijom, kuhinja, spavaća soba, kupatilo, predsoblje i terasa. Mogućnost iznajmljivanja garažnog mesta uz doplatu. Dozvoljeni su manji kućni ljubimci. Stan je idealan za par ili jednu osobu koji žele luksuzan, udoban i komforan smeštaj Odlična lokacija u blizini svih sadržaja za komforan život ili poslovanje. Odmah useljiv. Agencijska provizija 50% vrednosti jedne mesečne zakupnine. Agent: Jasna Šnajder, br. licence:2844 ""Art nekretnine"" d.o.o. Beograd Reg. br.339 011/262 07 34 DĆ02 ."	5425646799767	03.03.2026. u 10:26
West 65, 2.0 lux stan ID#14220	1.100 €	Beograd	Opština Novi Beograd	Blok 65	Tadije Sondermajera	stan	56 m2	2.0	Agencija	CG	namešteno	6	9	mesečno	['Nije poslednji sprat', 'Depozit']	['Lođa', 'Klima', 'Lift', 'Topla voda', 'Internet', 'Interfon', 'Video nadzor']	"Izdaje se lux, 2.0 namešten stan sa garažnim mestom. Kompletno je opremljen novim, modernim nameštajem. Idealan za 1 osobu ili bračni par. Agencijska provizija 50% vrednosti jedne mesečne zakupnine. Agent: Jasna Šnajder, br. licence: 2844 ""Art nekretnine"" d.o.o. Beograd Reg. br.339 011/26-20-734 BN02 ."	5425646824155	03.03.2026. u 10:26
Trosoban – top lokacija ID#14233	800 €	Beograd	Opština Palilula	Zira	Ivankovačka	stan	80 m2	3.0	Agencija	CG	namešteno	2	7	mesečno	['Odmah useljiv', 'Nije poslednji sprat', 'Depozit']	['Terasa', 'Lift', 'Interfon']	"U ponudi je svetao i funkcionalan trosoban stan površine 80m², smešten u urednoj zgradi sa liftom, na odličnoj lokaciji u Ivankovačkoj ulici. Zahvaljujući dvostranoj orijentaciji, stan je izuzetno osvetljen tokom celog dana i pruža prijatan ambijent kako za porodični život, tako i za rad od kuće. Struktura stana: komforna dnevna soba sa trpezarijom, dve spavaće sobe, kuhinja, dva kupatila, ostava i terasa. Grejanje je centralno, a dodatni komfor obezbeđuje klima uređaj. Stan je kompletno opremljen i spreman za useljenje bez dodatnih ulaganja. Odličan izbor za one koji traže prostran, udoban i funkcionalan stan na centralnoj i dobro povezanoj lokaciji. Agencijska provizija 50% vrednosti jedne mesečne zakupnine Agent: Jasna Šnajder, br. licence: 2844 ""Art nekretnine"" d.o.o. Beograd Reg. br. 339 011/26-20-734 LK02 ."	5425646828285	03.03.2026. u 10:26
Novi Beograd-West-Zepterra-2.0-Odmah useljiv ID#31	800 €	Beograd	Opština Novi Beograd	Blok 65	Bulevar Heroja sa Košara	stan	53 m2	2.0	Agencija	CG	namešteno	6	9	mesečno	['Odmah useljiv', 'Nije poslednji sprat', 'Depozit']	['Terasa', 'Klima', 'Lift', 'Telefon', 'KATV', 'Internet', 'Interfon', 'Video nadzor']	Agencijska provizija 50% od prve kirije. Za sve dodatne informacije, molimo da nas kontaktirate. ,	5425646742359	03.03.2026. u 10:16
Stan sa pogledom na Adu	520 €	Beograd	Opština Čukarica	Ada Ciganlija	Radnička	stan	50 m2	1.5	Vlasnik	CG	namešteno	5	7	mesečno	['Odmah useljiv']	['Terasa', 'Klima', 'Lift', 'KATV', 'Internet', 'Interfon']	Izdajem stan u Radničkoj kod Ade. Izvorno 1.5, plus moguće korišćenje trpezarije kao još jedne sobe. Peti sprat, lift, terasa, ostava, CG, klima, novi PVC prozori. Plaćanje mesečno + depozit.	5425646786204	03.03.2026. u 10:09
Lux stan 104m2,četvorosoban,terasa,Slavija	1.750 €	Beograd	Opština Vračar	Beogradska	Njegoševa	stan	104 m2	4.0	Investitor	CG	polunamešteno	6	6	mesečno	['Odmah useljiv', 'Nije stan u kući', 'Depozit']	['Terasa', 'Klima', 'Lift', 'Podrum', 'Topla voda', 'KATV', 'Internet', 'Interfon', 'Garaža']	Predstavljamo ovaj izvanredan, luksuzno adaptiran stan sa tri spavaće sobe u jednom od najlepših delova Vračara na uglu Beogradske I Njegoševe ulice sa spektakularnom, prostranom terasom sa koje se pruža panoramski pogled na okolinu koji ostavlja bez daha. Ukupna površina od 104m2. Stan se izdaje polu namešten( u dogovoru sa zakupcem). Obuhvata dnevni boravak orijentisan u pravcu severozapad-jugoistok u kome je u okviru open space koncepta sa kuhinjom, sa ugradnim elementima bele tehnike, trpezarija, dnevna soba sa sofom kao i tri spavace sobe sa plakarima, dva kupatila, hodnik i prostrana terasa koja prati čitavu liniju stana. U stanu su ugradjeni materijali i oprema najviše klase i kvaliteta. Grejanje je podno, privezano na gradsko grejanje, dok svaka prostorija poseduje inverter klime za brzo rashlađivanje i grejanje van sezone. U stanu je ugradjena aluminijumska stolarija koja doprinosi osećaju luksuza, ali istovremeno pruža odličnu energetsku efikasnost. U kupatilima je ugradjena španska keramika I klase, kao i sanitarije renomiranih brendova Laufen, Villeroy Boch i Huppe, sa luksuzna elektro-galanterija marke Schneiderelectric. Na terasi, stvorenoj za ljubitelje hedonizma, doživljaj upotpunjuje mini kuhinja sa roštiljem za prijatne trenutke druženja sa prijateljima i porodicom. Zahvaljujući čeličnoj konstrukciji sa pergolom, čitava površina terase je zaštićena od direktnog sunca. Dodatni benefit su grejači u olucima za otapanje snega tokom zimskog perioda. Preporučujemo! Mesečno izdavanje nepokretnosti je 1750 eura, komunalne obaveze se naplaćuju po utrošku. Obezbeđena garaža u hotelu Hilton 24/7h (50m udaljenosti), koja je u ceni izdavanja. Za više informacija ili obilazak, možete nas kontaktirati na broj telefona.	5425646638155	03.03.2026. u 10:05
Dizajnerski sređen stan, 1.0, Dorćol	600 €	Beograd	Opština Stari grad	Dorćol	Drinčićeva	stan	28 m2	1.0	Agencija	CG	namešteno	PR			['Odmah useljiv', 'Depozit']	['Klima', 'KATV', 'Internet']	Stari grad, Dorćol, Drinčićeva, 1.0, 28m2, prizemlje, CG, klima Izuzetno fukcionalan, kaskadne je forme, donji nivo dnevna, a gornji nivo kuhinja i kupatilo. Iz zida se izvlači krevet i postaje francuski ležaj. Dvorišno orijentisan na uređeno dvorište. Stan je namešten i opremljen komplet tehnikom. Okruženje stana sa odličnom infrastrukturom i bogatim sadržajem u elitnom delu grada. Minimalni zakup šest meseci. Zakup bez kućnih ljubimaca. Obavezan depozit u visini jedne mesečne zakupnine. Agencijsku proviziju 50% od prve zakupnine plaća zakupac.	5425646841896	03.03.2026. u 10:04
Stan s pogledom na reku i garažnim mestom	1.100 €	Beograd	Opština Savski venac	Beograd na vodi	Hercegovačka	stan	50,91 m2	2.0	Agencija	CG	prazno	10	16	mesečno	['Odmah useljiv', 'Nije poslednji sprat', 'Nije stan u kući']	['Terasa', 'Klima', 'Garaža']	Ovaj udoban dvosoban stan nalazi se na desetom spratu zgrade BW Simfonija, u okviru kompleksa Beograd na vodi, a od ostalih stanova u ponudi izdvaja se po veličanstvenom pogledu na reku iz svih prostorija ove stambene jedinice, što ga ujedno čini i najbolje pozicioniram stanom. Južno je orijentisan, pa je okupan prirodnom svetlošću tokom najvećeg dela dana. Stan se izdaje nenamešten, sa kuhinjom opremljenom kvalitetnim uređajima. Postoji mogućnost da se stan opremi i nameštajem po dogovoru. U cenu stana ulazi parking mesto u garaži. Ukoliko želite da živite u jednoj od najkvalitetnijih zgrada u Beogradu na vodi i imate pogled na reku, ovaj stan je najbolji izbor za vas! BW Simfonija obuhvata dve zgrade identičnog arhitektonskog izraza. Smeštene su u dinamičnom okruženju punom restorana, kafića i prodavnica, a porodicama sa decom velika prednost je blizina škole, vrtića i parkova, kao i dostupnost javnog prevoza. Stanarima zgrade BW Simfonija omogućen je lak, bezbedan i direktan pristup podzemnoj garaži sa parkiralištem na dva nivoa. U okviru zgrade nalaze se uređeno zajedničko dvorište sa dečijim igralištem, recepcija, pojedinačne namenske skladišne prostorije za svaku stambenu jedinicu i celodnevno dežurno obezbeđenje. Radi dodatnog komfora, u prizemlju se nalaze maloprodajni objekti sa nekoliko parking mesta, za podmirenje osnovnih dnevnih potreba stanara. Savremena gradnja i kvalitetni materijali stvaraju idealne uslove za savremeni urbani način života.	5425646295485	03.03.2026. u 10:00
Luksuzan trosoban stan kod Andrićevog venca	2.430 €	Beograd	Opština Stari grad	Andrićev venac		stan	121,71 m2	3.0	Agencija	CG	polunamešteno	3		mesečno	['Odmah useljiv', 'Nije stan u kući']	['Klima', 'Lift', 'Topla voda']	Rezidencije u sklopu zgrade Nobel House Residences nude koncept aktivnog gradskog života. Zgrada se nalazi na Andrićevom vencu, u jedinstvenoj četvrti u centru Beograda sa pešačkom promenadom koja nosi isto ime. U blizini zgrade nalaze se neka od najprestižnijih mesta za kupovinu, gastronomiju i zabavu u Beogradu, kao i muzeji, galerije i pozorišta. Na samo pet minuta hoda, nalazi se očaravajući Tašmajdanski park, koji pruža još više mogućnosti za opuštanje i rekreaciju, kako za pojedince, tako i za porodice. Za one koji cene lični prostor, Nobel House Residences predstavljaju savršen balans stila i funkcionalnosti. Stanovi su pažljivo dizajnirani kako bi zadovoljili različite potrebe stanara. Radi maksimalnog komfora i bezbednosti svih stanara, Nobel House Residences su izgrađene od vrhunskih materijala i opremljene najsavremenijim tehničkim sistemima. Fasada je izrađena sa troslojnim staklima renomiranog proizvođača Schuco, što obezbeđuje najviši nivo energetske efikasnosti, uz dodatnu zvučnu izolaciju. Zgrada je takođe opremljena sistemima za zaštitu od požara i provale, kao i dizel generatorom koji se automatski aktivira u slučaju nestanka struje, obezbeđujući napajanje električnom energijom za sve stanove. Kuhinje su potpuno opremljene kuhinjskim elementima, drvenim zidnim oblogama i Bosch uređajima najvišeg kvaliteta. Kupatila sadrže italijansku granitnu keramiku (klasa A) brenda Florim, walk-in tuš kabine brenda ACO, slavine Hansgrohe, kao i sanitarije brendova Catalano i Geberit. Prostran i svetao stan na 3. spratu zgrade, ukupne površine 121.71 m2, s pogledom ka mirnom dvorištu, sastoji od dve spavaće sobe, dva moderna kupatila, funkcionalne kuhinje i dovoljno prostora za svakodnevni komfor. Dnevni boravak je izuzetno svetao zahvaljujući velikim prozorima koji pružaju obilje prirodne svetlosti tokom celog dana. Stan je opremljen završnom obradom najvišeg kvaliteta, uključujući troslojni parket od hrastovine (klasa A) u dnevnoj sobi i spavaćim sobama. Ugradni plakari personalizovani su svakom prostoru. Svaki stan ima centralno grejanje iz toplane, centralno grejanu vodu, podne i parapetne konvektore, Toshiba klima-uređaje. Lične ostave su obezbeđene u podrumu zgrade. Prelepo uređena terasa na krovu zgrade pruža stanarima privatni prostor za opuštanje ili druženje sa gostima na otvorenom i sadrži panoramski pogled od 360 stepeni bez prepreka. Nobel House Residences predstavlja luksuzan stil života kroz veličanstven doživljaj na samom ulazu koji obuhvata prostrano predvorje sa plafonom visine šest metara, prostorom za odmor, dva lifta i recepcijom sa obezbeđenjem koje radi 24 h dnevno. Stan se izdaje na duži vremenski period. Cena je iskazana bez PDV-a. Dostupni su i slični stanovi na drugim spratovima zgrade: - 2. sprat po ceni od 2.430 EUR + PDV (119.82 m2) - 5. sprat po ceni od 2.700 EUR + PDV (119.9 m2)	5425645617440	03.03.2026. u 10:00
Autentičan dvosoban stan, BW Quartet 2	1.700 €	Beograd	Opština Savski venac	Beograd na vodi		stan	83,29 m2	3.0	Agencija		namešteno	3		mesečno	['Odmah useljiv', 'Nije poslednji sprat', 'Nije stan u kući']	['Terasa', 'Klima', 'Garaža']	U ponudi je izuzetno elegantan stan od 83,29 m2, smešten u zgradi BW Quartet 2, u okviru projekta Beograd na vodi, na jednoj od najtraženijih lokacija u gradu. Stan se izdaje potpuno opremljen, sa pažljivo biranim komadima nameštaja i vrhunskim materijalima. Sastoji se od ulaznog hodnika koji vodi ka prostranom dnevnom boravku, povezanim sa trpezarijom i moderno opremljenom kuhinjom. Dnevna zona izlazi na terasu sa pogledom ka Savskoj ulici, pružajući urban, prijatan ambijent. Spavaći blok čine dve komforne spavaće sobe sa dva odvojena kupatila. Stan je idealan za one koji traže spoj kvaliteta, dizajna i prestižne lokacije. Izdaje se na duži vremenski period. U okviru ponude dostupna su dva stana istog tipa i opremljenosti. Uz stan je moguće zakupiti garažno mesto po ceni od 100 EUR mesečno. BW Quartet se nalazi u okviru Park distrikta i celom širinom se pruža uz Savski park, dok je sa druge strane okrenut ka Savskoj ulici. Ovakav položaj obezbeđuje odličnu povezanost sa drugim delovima projekta Beograd na vodi, ali i starim gradskim jezgrom. Preko puta stambenih zgrada BW Quartet nalazi se Palata pravde, dok je u blizini rekonstruisani Savski trg, sa prostranom pešačkom zonom, zelenilom i impresivnom zgradom bivše Železničke stanice koja će biti pretvorena u muzej. Na nekoliko minuta hoda su i tržni centar Galerija, Savska promenada, kao i vrtić i osnovna škola.	5425646701574	03.03.2026. u 10:00
Odlican stan na Bezanijskoj kosi za rentiranje	600 €	Beograd	Opština Novi Beograd	Bežanijska kosa 2	Matije Vukovića	stan	57 m2	2.0	Agencija	CG	namešteno	VPR		mesečno	['Nije poslednji sprat', 'Depozit', 'Za studente']	['Terasa', 'Klima', 'Lift']	Stan na Bezanijskoj kosi , 57m2 u prizemlju, u odlicnoj zgradi koja ima svoje dvoriste u ulici Matije Vukovica za rentiranje. Stan je po strukturi dvosoban sa velikom terasom koja gleda na dvoriste i sa dve prostrane prostorije. Zgrada je odlicno odrzavana. Stan je idealan za poslovni prostor.	5425646598775	03.03.2026. u 09:59
Bežanijska kosa 78m2 renta	650 €	Beograd	Opština Novi Beograd	Bežanijska kosa 2	Nede Spasojević	stan	78 m2	2.5	Agencija	CG	polunamešteno	2	5	mesečno	['Odmah useljiv', 'Nije poslednji sprat', 'Nije stan u kući', 'Depozit']	['Terasa', 'Klima', 'Lift', 'Internet']	Odlican polunamesten stan na Bezanijskoj kosi 78m2 za rentiranje. Stan se nalazi u ulici Nede Spasojevic, dvostrano orijentisan. Po strukturi je 2.5. Ima kuhinju, trpezariju, dnevni boravak , kupatilo i ostavu . Stan ima dve terase iz dnevnog boravka koja gleda na dvoriste i zatvorenu na koju se izlazi iz spavace sobe i gleda na ulicu. Stan je polunamesten ima kuhinju trpezarijki sto i stolice , plakar u spavacoj sobi , bracni krevet. Zgrada se nalazi preko puta skole i vrtica. Odlicna konekcija sa svim delovima grada . 	5425646678101	03.03.2026. u 09:59
Odlican stan u naselju Sunnyville 63m2	800 €	Beograd	Opština Palilula	Višnjička Banja	Mirka Milojkovića	stan	67,48 m2	3.0	Agencija	EG	namešteno	1	6	mesečno	['Nije poslednji sprat', 'Depozit']	['Terasa']	Odlican stan u naselju Sunnyville 63m2 grejne povrsine , 4,55m2 terasa za izdavanje. Stan je po strukturi trosoban. Ima dve odvojene sobe , dnevni boravak sa trpezarijom i kuhinjom , kupatilo i terasu na koju se izlazi iz dnevnog boravka. Nalazi se na prvom spratu. U blizini se nalaze marketi, apoteke, kafici , restorani, decija igralista. Do centra Beograda se stize za 15min . Do Dunavskog setalista 10min. Stan je odlican za porodicu. 	5425646839390	03.03.2026. u 09:59
Green Residence, novogradnja, garaža, ID 17044	600 €	Beograd	Opština Palilula	Hala Pionir	Dragoslava Srejovića	stan	45 m2	2.0	Agencija	CG	namešteno	5	10	mesečno	['Odmah useljiv', 'Nije poslednji sprat', 'Nije stan u kući', 'Depozit', 'Za nepušače']	['Terasa', 'Klima', 'Lift', 'Telefon', 'KATV', 'Internet', 'Interfon', 'Video nadzor', 'Garaža', 'Parking']	Odličan stan u stambeno-poslovnom kompleksu Green Residence. Kompleks akcenat stavlja na zdravlje i udobnost života, poštujući pravila kvalitetne tradicionalne gradnje usklađena sa modernim tehnologijama. Naselje čine višespratnice pune zelenila, vazduha i svetla, u okviru kojih će biti puno vrtova uređenih zelenilom. U okviru ovog kompleksa postoji i sportski centar, hipermarket, kao i potpuna jedinstvenost - office prostor na otvorenom - co-working space. Lociran u gotovo centru grada. Stan je lepo sređen i potpuno opremljen, funkcionalan, odvojena spavaća soba, jugo-zapadno orijentisan, cg po utrošku, zgrada sa video nadzorom, u cenu je uračunato i garažno mesto. Agencijska provizija za zakupca se plaća u iznosu od 50% + PDV dogovorene jednomesečne zakupnine za period zakupa u trajanju do 12 meseci	5425646842385	03.03.2026. u 09:52
Vračar, Crveni krst, Grčića Milenka	450 €	Beograd	Opština Vračar	Crveni krst	Grčića Milenka	stan	50 m2	1.5	Agencija	CG	namešteno	5	20		[]	['Terasa', 'Klima', 'Lift']	Odličan, uknjižen jednoiposoban stan na petom spratu. Sunčan, bez buke. Po potrebi, vlasnik može dodati delove nameštaja. Prostorije: predsoblje, kuhinja sa trpezarijom, dnevni boravak, spavaća soba, kupatilo, lođa. Agencijska provizija se plaća u iznosu 50% od ugovorene mesečne zakupnine + PDV	5425646764615	03.03.2026. u 09:49
Lux osuncan stan 54m2 4.0 sa terasom i pogledom	500 €	Beograd	Opština Rakovica	Miljakovac	Vukasovićeva	stan	54 m2	4.0	Vlasnik	CG	namešteno	1	4	mesečno	['Nije poslednji sprat', 'Nije stan u kući', 'Depozit', 'Dozvoljeni kućni ljubimci']	['Terasa', 'Klima', 'Lift', 'Podrum', 'Internet', 'Parking']	Izdajem potpuno renoviran i lux namesten stan od 48m2 stambene povrsine + 6m2 terase sa prelepim pogledom na sumu. U mirnom delu naselja miljakovac 2. Stan je orijentisan tako da je u dnevnoj sobi osuncan, dok su spavace sobe sklonjene od sunca. Poseduje 2 spavace sobe (jednu veliku i manju deciju), odvojenu prostranu dnevnu sobu i odvojenu kuhinju u koju se ulazi iz predsoblja. Stan je potpuno opremljen novim namestajem, velikim televizorom, novom pvc stolarijom i novom belom tehnikom, od kablovske SBB. Idealno za bracni par sa ili bez dece. Pet friendly. Useljiv ODMAH.	5425645251966	03.03.2026. u 09:45
Prelep lux stan na Bežanijskoj kosi	800 €	Beograd	Opština Novi Beograd	Bežanijska kosa 1	Partizanske avijacije	stan	62 m2	2.0	Agencija	CG	namešteno	4			[]	['Terasa', 'Klima', 'Lift']	Ovaj prelepi stan se nalazi na idealnoj lokaciji u najlepšem delu Bežanijske kose. U neposrednoj blizini su hipermarket Lidl, McDonald's, škola, vrtić, banke, autobuske stanice. Nekoliko minuta hoda potrebno je do hrama Svetog Vasilija Ostroškog. Luksuzno i s ukusom namešten stan sastoji se od ulaznog hodnika, kuhinje, trpezarije, dnevne i spavaće sobe i terase. Potpuno je opremljen za komforan život. Retko u ponudi!  Posrednička naknada je u skladu sa Opštim uslovima poslovanja BENEFIT NEKRETNINE DOO, koje možete videti na našem sajtu www.benefitnekretnine.rs  Agencija Benefit nekretnine - agent Luka	5425646840980	03.03.2026. u 09:41
Lep i Miran 1,5 soban stan - Izuzetno Male Režije	450 €	Beograd	Opština Voždovac	Braće Jerković	Braće Jerković br.60	stan	38 m2	1.5	Vlasnik	EG	namešteno	4	4	mesečno	['Odmah useljiv', 'Nije stan u kući', 'Depozit']	['Terasa', 'Lođa', 'Klima', 'KATV', 'Internet', 'Interfon', 'Parking']	VLASNIK  IZDAJE  LEP I MIRAN 1.5 SOBAN STAN, KOMPLET NAMEŠTEN STAN, KUHINJA,UGRADNI  PLAKARI, MAŠINA ZA VEŠ,  KLIMA. DIVAN POGLED.  PREDNOSTI OVOG STANA SU MALE REŽIJE , INFOSTAN IZNOSI OKO 2000 RSD.  ISKLJUČIVO NA DUŽE, DEPOZIT JE OBAVEZAN.	5425636364689	03.03.2026. u 09:39
Izdajem jednosoban stan u Obrenovcu	200 €	Beograd	Opština Obrenovac	Obrenovac (mesto)	Aleksandra Ace Simovića	stan	35 m2	1.0	Vlasnik	CG	polunamešteno	2	4	mesečno	['Odmah useljiv', 'Depozit']	['Terasa']	Izdajem odličan jednosoban stan u Obrenovcu.  Stan se nalazi u mirnom delu grada, nadomak Dudova, a, opet jako blizu samog centra. Ima centralno grejanjei prelepu terasu. Odmah u blizini, nalazi se Osnovna škola, Maxi, prodavnice mesa, apoteke, piljarnice, pekare...  Stan je useljiv od 03. 03. 2026. Stan poseduje veš mašinu, centralno grejanje, višeću kuhinju, komode za držanje stvari, indukcijsku ploču za kuvanje, ne poseduje krevet. Odličan stan za život i odmor u miru i tišini !	5425646807434	03.03.2026. u 09:35
Gospodara Vučića	800 €	Beograd	Opština Vračar	Južni bulevar	Mihaila Gavrilovića	stan	49 m2	2.0	Agencija	TA	namešteno	1	4		[]	['Terasa', 'Klima']	Stan u kvalitetnoj zgradi sa zvučnom i toplotnom izolacijom. Dvostrano orijentisan, funkcionalan, komforan. Nepunih 2km od Slavije, nadomak svih važnih društvenih sadržaja u gradu. Uknjižen na 49m2 a faktički ima 62m2. Idealan za mlade bračne parove i poslovne ljude. Za svaku preporuku! Prostorije: predsoblje, kuhinja sa trpezarijom, dnevni boravak, spavaća soba, kupatilo, dve terase. Agencijska provizija se plaća u iznosu 50% od ugovorene mesečne zakupnine + PDV.	5425646840985	03.03.2026. u 09:32
Širi centar - Mirjevo #66379	320 €	Beograd	Opština Zvezdara	Mirijevo	Ulofa Palmea	stan	55 m2	2.0	Agencija	CG	namešteno	VPR	5	mesečno	['Nije poslednji sprat', 'Depozit']	['Terasa', 'Klima', 'Lift', 'Telefon', 'KATV', 'Internet']	50% od prve mesečne zakupnine	5425646814092	03.03.2026. u 09:29
Centar - Beograd na vodi BW #65960	1.250 €	Beograd	Opština Savski venac	Beograd na vodi	Bulevar Vudroa Vilsona	stan	60 m2	2.0	Agencija	CG	namešteno	6	24	mesečno	['Nije poslednji sprat', 'Depozit']	['Terasa', 'Klima', 'Lift', 'Telefon', 'KATV', 'Internet', 'Garaža']	50% od prve mesečne zakupnine	5425646653247	03.03.2026. u 09:29
Širi centar - Konjarnik #66450	700 €	Beograd	Opština Zvezdara	Konjarnik	Ustanička	stan	90 m2	4.0	Agencija	CG	namešteno	4	8	mesečno	['Nije poslednji sprat', 'Depozit']	['Terasa', 'Klima', 'Lift', 'Telefon', 'KATV', 'Internet']	50% od prve mesečne zakupnine	5425646840086	03.03.2026. u 09:29
Centar - Vukov spomenik #60014	300 €	Beograd	Opština Vračar	Kalenić pijaca	Hercegovacka	stan	32 m2	1.0	Agencija	CG	namešteno	PR	5	mesečno	['Nije poslednji sprat', 'Depozit']	['Terasa', 'Klima', 'Telefon', 'KATV', 'Internet']	50% od prve mesečne zakupnine	5425646840955	03.03.2026. u 09:29
Luks, Central Garden, sa garažnim mestom ID#13657	1.300 €	Beograd	Opština Palilula	Poštanska štedionica	Starine Novaka	stan	61 m2	2.0	Agencija	CG	namešteno	1	8	mesečno	['Odmah useljiv', 'Nije poslednji sprat', 'Depozit']	['Terasa', 'Klima', 'Lift', 'Internet', 'Interfon', 'Video nadzor', 'Garaža']	"Luksuzan i veoma komforan stan u prestižnom kompleksu Central Garden, u ulici Starine Novaka, nadomak Tašmajdana i samog centra grada. Stan se nalazi u novoj zgradi sa liftom, sa obezbeđenim ulazom i obezbeđenim garažnim mestom. U odličnom je, luks stanju, moderno opremljen i funkcionalnog rasporeda. Stan poseduje terasu sa izlazom iz dnevnog boravka i spavaće sobe. Centralno grejanje, dve klime i kvalitetni materijali obezbeđuju visok nivo komfora. Idealan izbor za mirno i kvalitetno stanovanje na ekskluzivnoj lokaciji u centru Beograda. Agencijska provizija iznosi 50% od prve mesečne zakupnine. Agent: Jasna Šnajder, br. licence: 2844 ""Art nekretnine"" d.o.o. Beograd Reg. br. 339 011/26-20-734 JM02 ."	5425646669940	03.03.2026. u 09:27
Luksuzan Stan u centru ID#13802	800 €	Beograd	Opština Vračar	Čubura	Tomaša Ježa	stan	40 m2	2.0	Agencija	CG	namešteno	1	4	mesečno	['Odmah useljiv', 'Nije poslednji sprat', 'Depozit']	['Terasa', 'Klima', 'Podrum', 'Interfon', 'Video nadzor']	"Izdaje se izuzetno uredan i modern stan u blizini Bulevara kralja Aleksandra, smešten u mirnoj ulici. Stan je kompletno opremljen i spreman za useljenje – sve što vam je potrebno već je tu! Uživajte u udobnoj spavaćoj sobi i terasi sa pogledom na ulicu. Budući zakupac može odmah da se useli sa svojim ličnim stvarima. Stan je besprekorno održavan i idealan za sve koji traže kvalitetan i prijatan boravak. Agencijska provizija 50% vrednosti jedne mesečne zakupnine Agent: Jasna Šnajder, br. licence: 2844 ""Art nekretnine"" d.o.o. Beograd Reg. br. 339 011/262 07 34 JM02 ."	5425646725636	03.03.2026. u 09:27
Bulevar kralja Aleksandra	350 €	Beograd	Opština Zvezdara	Bulevar kralja Aleksandra	Bulevar kralja Aleksandra	stan	27 m2	0.5	Agencija	CG	namešteno	5	6	mesečno	['Odmah useljiv', 'Depozit']	['Terasa', 'Klima', 'Lift']	U prilici smo da vam ponudimo stan na 5 spratu na odlicnoj lokaciij u blizini okretnice. Fiksni troskovi : infostan 6600 + struja po utrosku. Odlicna saobracajna povezanost sa svim delovima grada . Odmah useljiv!	5425646704955	03.03.2026. u 09:26
BW Terra, lux, novogradnja, garaža, ID 20877	1.200 €	Beograd	Opština Savski venac	Beograd na vodi	Hercegovačka	stan	54 m2	2.0	Agencija	CG	namešteno	4		mesečno	['Odmah useljiv', 'Nije poslednji sprat', 'Nije stan u kući', 'Depozit']	['Terasa', 'Klima', 'Lift', 'Telefon', 'KATV', 'Internet', 'Interfon', 'Video nadzor', 'Garaža', 'Parking']	Izuzetna, nova zgrada u ponudi Beograda na vodi - Terra promoviše jednostavan život sa obiljem sadržaja, u neposrednoj blizini šetališta, a karakteriše je standard visokog kvaliteta, kako gradnje, tako i završnih materijala. Grejanje je po utrošku, povezano na gradsku toplanu. Svi stanari na koriščenje imaju zajedničko dvorište, sa dečijim parkom u centru, koje nalazi između zgrade Terra i Aria. Na krovu zgrade nalazi se zajednička zen bašta. Zgrada se nalazi u drugom redu od obale Save, a poseduje fizičko-tehničko obezbeđenje.  U ponudi je dvosoban stan, površine 54m2, veoma lepo i luksuzno sređen, kompletno opremljen, poseduje odvojenu spavaću sobu, garažno mesto uračunato u cenu. Agencijska provizija za zakupca se plaća u iznosu od 50%+ PDV dogovorene jednomesečne zakupnine za period zakupa u trajanju do 12 meseci	5425643539898	03.03.2026. u 09:18
Izdavanje 2.0 stana u blizini oštine Novi Beograd	600 €	Beograd	Opština Novi Beograd	Fontana	Omladinskih brigada	stan	59 m2	2.0	Agencija	CG	namešteno	1	8	mesečno	['Odmah useljiv', 'Nije poslednji sprat', 'Depozit']	['Lođa', 'Klima', 'Lift']	U neposrednoj blizini Oštine Novi Beograd, izdajemo odličan dvosoban stan. Ovaj izuzetno svetao prostor, zahvaljujući velikim prozorima, pruža prijatan ambijent za rad ili život. Stan je delimično renoviran, sa novom spoljašnjom stolarijom koja doprinosi energetskim uštedama i boljoj izolaciji. Prostorije : - Veliki ulazni hodnik, pogodan za čekaonicu ili sekretarijat - Dve prostrane sobe - Kuhinju sa zastakljenom lođom - Ostavu - Kupatilo Ovaj stan je nanesten, . Ne propustite priliku da ostvarite svoje poslovne ciljeve u ovom savršenom prostoru! Za više informacija i zakazivanje pregleda, slobodno nas kontaktirajte! Posrednička provizija u skladu sa uslovima poslovanja 50%	5425646680448	03.03.2026. u 09:17
